#{"t_start": 1780861332.801356, "env_id": "None"}
r,l,t,target
88.431354,23,3688.635468,clay
74.604025,26,3692.212822,clay
75.779761,39,3696.137488,clay
72.802942,28,3699.924109,clay
96.734652,14,3702.918073,clay
99.02,13,3705.888258,clay
90.346546,14,3709.772199,clay
75.890039,22,3713.313029,clay
90.82,6,3715.966986,clay
99.941243,14,3719.092634,clay
71.049101,37,3723.167835,clay
88.664214,18,3726.560515,clay
69.701405,18,3729.4414,clay
55.679733,14,3732.620056,clay
101.650472,13,3735.623707,clay
84.961424,21,3739.056858,clay
79.341446,24,3742.220094,clay
101.86,12,3745.582837,clay
86.09,14,3748.463542,clay
85.845165,21,3751.876094,clay
100.31,14,3754.931167,clay
72.682331,56,3759.787762,clay
68.07069,12,3763.116481,clay
95.949102,16,3766.212378,clay
81.930954,27,3769.850466,clay
95.42,13,3772.968529,clay
95.9595,13,3776.025466,clay
76.838473,19,3779.572283,clay
84.235966,20,3782.853924,clay
88.690875,19,3786.255105,clay
73.496475,31,3789.617606,clay
82.34,11,3792.645901,clay
97.582994,12,3796.742606,clay
74.831243,18,3799.988694,clay
81.19,27,3803.488385,clay
75.861781,32,3807.220933,clay
73.703886,31,3811.385449,clay
83.62,18,3814.585914,clay
62.371444,32,3818.557757,clay
83.37,13,3821.413299,clay
94.15452,18,3824.676289,clay
85.48,7,3827.31732,clay
99.116436,16,3831.152892,clay
75.93558,45,3835.51095,clay
80.622766,26,3839.066404,clay
85.936106,22,3842.149881,clay
94.281062,14,3846.02866,clay
96.8,15,3848.903502,clay
74.21,24,3852.304573,clay
99.745256,15,3855.606787,clay
84.335295,25,3858.979354,clay
80.562094,23,3862.351667,clay
101.73,12,3865.795371,clay
92.966718,15,3869.133907,clay
77.456546,33,3873.320705,clay
102.21358,14,3876.323192,clay
74.372331,37,3880.238328,clay
100.42,13,3882.947622,clay
94.274661,18,3885.937198,clay
90.47,6,3889.394095,clay
81.380039,23,3892.57999,clay
79.003913,26,3896.737304,clay
102.596625,13,3899.76332,clay
75.248149,33,3903.886426,clay
78.131243,25,3907.334743,clay
91.500612,16,3910.538877,clay
102.47,8,3913.332259,clay
84.780562,16,3916.987554,clay
95.048544,14,3919.998234,clay
94.389733,13,3923.13464,clay
79.474602,30,3927.014708,clay
92.62,18,3931.128128,clay
86.588065,22,3934.765435,clay
94.29409,18,3937.968726,clay
70.250651,22,3941.069865,clay
84.623913,19,3944.365847,clay
71.722997,53,3949.26406,clay
75.945867,17,3952.413558,clay
103.62,13,3955.415068,clay
98.826625,15,3958.064025,clay
74.374298,44,3962.584774,clay
85.58,7,3965.326651,clay
75.955608,31,3969.229974,clay
84.245818,24,3972.654575,clay
87.38,10,3975.154837,clay
89.562942,17,3979.57668,clay
81.73,12,3982.41951,clay
91.746559,17,3985.294822,clay
61.162371,34,3989.075914,clay
64.942331,30,3992.697831,clay
92.436718,18,3996.497589,clay
92.627677,20,3999.906001,clay
73.71,29,4003.468391,clay
94.995047,16,4006.591079,clay
86.661691,23,4009.98046,clay
87.427403,22,4013.421345,clay
73.058068,38,4017.654242,clay
91.89,6,4021.327432,clay
100.28,12,4024.697606,clay
96.466698,18,4027.719678,clay
77.568644,37,4031.924935,clay
96.86,14,4035.003268,clay
96.133442,16,4038.089208,clay
85.582994,7,4041.872868,clay
76.18,12,4044.856859,clay
71.248898,16,4047.822036,clay
72.506096,21,4051.073634,clay
97.378874,16,4054.363038,clay
89.674926,19,4057.536729,clay
89.970666,21,4060.791043,clay
81.384233,26,4065.012161,clay
87.405772,23,4068.421964,clay
66.687587,40,4073.193643,clay
84.18,22,4076.323541,clay
99.04,11,4078.963687,clay
88.26,9,4081.655041,clay
96.62,13,4084.783275,clay
83.150562,24,4089.10387,clay
80.83,12,4092.442714,clay
94.900562,14,4095.444742,clay
89.759733,16,4098.544755,clay
90.960039,20,4101.905201,clay
97.4,15,4105.291905,clay
87.35,5,4108.636258,clay
81.93,12,4112.09253,clay
102.09,11,4114.784945,clay
73.7798,35,4119.070692,clay
83.110283,24,4122.430679,clay
92.677288,16,4125.490428,clay
83.621842,24,4128.686066,clay
97.430472,15,4131.796572,clay
84.405217,18,4135.31411,clay
94.226893,17,4138.232897,clay
89.387185,21,4141.668756,clay
90.79,6,4144.428257,clay
66.027722,27,4148.043191,clay
91.301364,20,4151.183035,clay
83.867655,21,4154.311119,clay
70.732792,25,4158.029778,clay
93.232199,20,4161.672188,clay
73.697108,43,4166.33942,clay
86.412021,11,4169.190892,clay
81.897288,9,4171.984804,clay
90.391201,19,4175.400806,clay
95.27,13,4179.699334,clay
94.421405,16,4183.646952,clay
73.739267,39,4189.074661,clay
98.556106,15,4192.241673,clay
99.677655,13,4194.905177,clay
72.425844,19,4198.576421,clay
88.726458,9,4201.436718,clay
96.572994,13,4204.616503,clay
78.85,10,4207.297272,clay
76.899953,26,4210.717333,clay
57.165256,23,4214.457423,clay
72.124185,49,4219.301423,clay
97.174214,17,4222.432657,clay
94.54,16,4225.643323,clay
72.121405,34,4230.450228,clay
78.686106,27,4234.137892,clay
85.354649,25,4237.742568,clay
75.625016,29,4241.107293,clay
90.790601,21,4244.399827,clay
84.718534,20,4247.29461,clay
58.54,11,4250.373573,clay
93.81,14,4253.451188,clay
66.614614,38,4258.774564,clay
79.632017,26,4262.49588,clay
75.163506,31,4266.470011,clay
84.040345,24,4270.162809,clay
85.84,6,4272.801774,clay
72.855619,35,4276.505611,clay
73.553051,44,4281.492685,clay
86.385217,20,4285.423198,clay
91.87,18,4288.855694,clay
84.092624,25,4292.51045,clay
90.48,7,4295.311521,clay
74.310176,27,4299.011131,clay
97.07,13,4302.166981,clay
75.53,17,4305.587311,clay
72.122017,40,4309.524954,clay
90.493414,19,4312.855428,clay
79.407765,26,4316.700098,clay
84.212907,25,4320.157877,clay
83.162994,9,4322.950565,clay
97.254821,15,4326.778535,clay
76.051469,48,4331.695229,clay
79.295138,15,4334.77277,clay
74.544269,49,4339.492233,clay
73.522494,33,4345.201206,clay
76.343121,44,4349.605505,clay
89.196625,21,4352.807982,clay
78.621405,26,4356.441239,clay
101.63,12,4359.285273,clay
71.957914,54,4363.870096,clay
87.35,5,4366.586995,clay
92.3,15,4370.381648,clay
89.380492,8,4373.236897,clay
85.622949,24,4377.870675,clay
102.290729,11,4380.770506,clay
77.281489,30,4384.405003,clay
105.338127,12,4387.540723,clay
74.216121,43,4392.078964,clay
78.258579,20,4395.320023,clay
97.9,15,4398.359024,clay
100.47,13,4401.683496,clay
61.67358,38,4406.217532,clay
77.447378,25,4409.881415,clay
70.711617,29,4414.16562,clay
100.787655,14,4416.82642,clay
73.26,34,4420.961401,clay
94.9895,15,4425.556496,clay
45.522455,30,4429.271709,clay
87.936436,21,4433.263192,clay
92.301914,16,4436.155639,clay
78.559868,15,4439.406325,clay
105.47,10,4442.785109,clay
96.75,15,4445.870348,clay
78.52,13,4450.021763,clay
99.45,10,4452.980364,clay
93.523442,17,4456.440235,clay
87.92,13,4459.443683,clay
70.970905,35,4463.46487,clay
87.84,21,4466.634593,clay
95.48,17,4469.583751,clay
98.541513,16,4472.874032,clay
74.417014,31,4477.021264,clay
89.237325,21,4480.355444,clay
69.308721,42,4484.612586,clay
71.88767,29,4488.319079,clay
90.74,16,4492.371394,clay
78.117066,29,4495.778549,clay
73.53,32,4499.730126,clay
75.457108,32,4503.814694,clay
71.902107,31,4508.872548,clay
102.47,8,4512.712903,clay
74.834245,35,4517.031388,clay
91.94,16,4519.995606,clay
76.613736,29,4523.789295,clay
88.28214,19,4526.948422,clay
95.39509,14,4529.672949,clay
65.657105,90,4536.386745,clay
82.634214,26,4539.763727,clay
98.335433,15,4542.688986,clay
100.071097,10,4547.196753,clay
99.96,9,4550.092921,clay
94.324214,17,4553.404826,clay
96.91358,16,4556.344752,clay
84.242742,23,4559.732476,clay
85.02577,23,4564.294084,clay
76.500927,29,4568.949733,clay
97.501097,12,4571.74855,clay
55.691219,22,4575.461467,clay
99.5,10,4578.531859,clay
87.579733,22,4581.637558,clay
100.330492,15,4584.708562,clay
90.77,6,4587.615614,clay
81.51,9,4590.441439,clay
95.145047,16,4593.712836,clay
87.747922,21,4597.250867,clay
79.868579,26,4600.81611,clay
80.02,23,4604.150671,clay
92.96,14,4607.315785,clay
101.901097,12,4610.418934,clay
89.98118,17,4613.703516,clay
74.014214,28,4617.368619,clay
74.852331,29,4621.012478,clay
96.993932,12,4624.067275,clay
77.071405,16,4627.356437,clay
98.090608,17,4630.261532,clay
97.023414,16,4633.73015,clay
81.246625,13,4636.784594,clay
78.936394,28,4641.61418,clay
86.584652,19,4644.801733,clay
88.321405,21,4648.434689,clay
58.093063,67,4654.363218,clay
80.19,26,4658.204269,clay
75.867906,38,4661.996004,clay
76.356707,30,4665.762732,clay
86.67,8,4669.830683,clay
83.721169,17,4673.077045,clay
93.622893,16,4676.794628,clay
87.79024,18,4680.216862,clay
89.787922,22,4684.688915,clay
91.670562,17,4688.855055,clay
101.98,12,4691.763859,clay
83.23,7,4695.712232,clay
79.015141,27,4699.177256,clay
74.642809,32,4702.866424,clay
71.791738,36,4707.273364,clay
91.720581,19,4711.891548,clay
95.97,13,4715.090574,clay
100.83,12,4719.060649,clay
97.97,13,4722.133985,clay
77.686227,22,4726.765073,clay
49.503045,33,4730.466771,clay
98.244214,15,4733.494679,clay
84.671588,8,4736.592816,clay
106.6,8,4739.257361,clay
96.788874,15,4743.513829,clay
87.51,9,4746.274395,clay
85.382994,10,4749.121878,clay
102.47,8,4751.622942,clay
75.672416,32,4755.133512,clay
75.731659,39,4759.365747,clay
91.200039,16,4762.414939,clay
78.551499,26,4767.30815,clay
73.860472,35,4771.172366,clay
99.157922,13,4775.636423,clay
86.14232,22,4778.763905,clay
95.573442,17,4781.870983,clay
93.65,18,4785.039791,clay
81.652624,19,4788.250798,clay
78.239686,27,4791.778929,clay
85.98,10,4794.634158,clay
101.367288,12,4798.088985,clay
91.9,15,4801.243555,clay
83.070927,24,4804.862111,clay
101.021405,14,4808.033019,clay
75.343913,30,4811.808927,clay
101.83,12,4814.845943,clay
90.37,18,4818.224665,clay
87.38,22,4821.572659,clay
86.68,10,4824.567853,clay
92.400562,19,4828.076942,clay
92.783008,19,4831.124358,clay
82.513895,25,4834.625703,clay
91.691914,17,4839.497967,clay
83.6,25,4843.188001,clay
100.033847,12,4846.170963,clay
83.37,8,4849.201122,clay
96.207985,13,4852.074936,clay
87.362331,18,4855.172114,clay
102.321078,12,4858.235798,clay
70.321967,33,4861.888782,clay
83.45,25,4866.495046,clay
98.253847,15,4870.563017,clay
88.668145,22,4873.952058,clay
74.129481,31,4877.765314,clay
81.372146,25,4881.350535,clay
85.38,7,4884.432366,clay
89.541711,20,4887.652189,clay
93.863818,15,4890.890853,clay
80.608642,24,4894.569052,clay
79.06,14,4897.82415,clay
78.954778,16,4901.096698,clay
95.324397,17,4904.282704,clay
86.068217,23,4907.370706,clay
87.02,23,4911.142725,clay
77.123366,34,4915.120642,clay
96.890039,15,4918.242074,clay
77.05,15,4921.376998,clay
81.880562,24,4925.87288,clay
82.894494,21,4929.034333,clay
94.82,13,4932.115346,clay
69.931539,19,4935.138059,clay
68.931097,14,4938.204094,clay
85.126546,24,4942.90495,clay
101.71,9,4946.179957,clay
90.82,6,4949.92014,clay
78.942585,24,4953.242666,clay
87.74718,22,4956.823827,clay
80.360472,17,4960.085108,clay
93.1,15,4964.514723,clay
93.800927,19,4967.512203,clay
77.464192,32,4971.183783,clay
87.736718,23,4974.506569,clay
85.836484,23,4977.759569,clay
61.540472,34,4982.853281,clay
73.13,27,4986.276781,clay
85.04,6,4989.268274,clay
105.11,9,4992.008893,clay
90.53,7,4995.082293,clay
86.94,9,4997.865683,clay
105.210492,7,5001.042766,clay
94.33,17,5004.298339,clay
96.139733,13,5007.383462,clay
102.26,12,5010.931825,clay
89.558005,22,5014.093569,clay
68.286757,35,5017.831018,clay
73.778215,27,5021.554199,clay
95.71,14,5025.485317,clay
95.721345,17,5030.05221,clay
87.83,22,5033.210427,clay
97.25,15,5036.793223,clay
72.311836,32,5041.325085,clay
98.653413,15,5044.604218,clay
99.746106,14,5047.651345,clay
102.02,13,5050.57314,clay
87.54,9,5054.766227,clay
78.95,15,5057.699734,clay
94.554507,18,5061.540092,clay
93.250472,13,5064.507544,clay
99.192994,11,5067.070246,clay
84.600927,21,5070.233166,clay
106.86,9,5073.332567,clay
97.081364,12,5076.078333,clay
90.431038,22,5079.187499,clay
83.87,18,5082.412766,clay
98.941499,15,5085.551364,clay
96.727655,15,5089.737416,clay
94.88,12,5093.810668,clay
92.3,5,5097.795382,clay
87.51,9,5100.574567,clay
103.98,7,5103.090154,clay
67.550278,27,5106.44758,clay
95.960562,18,5111.352318,clay
70.392592,30,5114.94935,clay
97.725031,16,5117.777865,clay
82.302064,22,5121.398724,clay
90.211444,21,5124.700455,clay
101.02,13,5127.666819,clay
89.116614,20,5132.462713,clay
68.552331,39,5136.357591,clay
93.02,18,5139.281469,clay
99.075217,14,5142.261969,clay
90.166452,17,5145.445944,clay
83.101967,25,5149.431209,clay
86.618432,23,5152.903557,clay
87.830562,21,5156.459285,clay
83.706744,24,5160.542692,clay
98.831097,14,5163.443089,clay
77.064298,30,5167.199971,clay
70.942304,57,5172.334707,clay
78.336581,15,5176.130334,clay
97.0995,14,5179.521762,clay
73.056625,32,5183.458464,clay
72.502891,44,5189.544425,clay
64.929537,37,5193.755143,clay
72.439225,54,5198.374238,clay
101.88,12,5201.478042,clay
92.322583,19,5204.93358,clay
80.381528,23,5208.642263,clay
99.86,9,5211.206951,clay
97.72995,15,5214.337223,clay
72.752458,33,5218.960929,clay
97.310472,15,5222.593802,clay
88.460472,17,5225.418146,clay
97.49,11,5228.468259,clay
95.674214,17,5231.410745,clay
105.8,10,5234.395855,clay
98.015217,12,5237.356843,clay
73.222398,35,5242.382572,clay
85.806225,23,5245.678506,clay
83.510587,26,5249.435955,clay
98.436106,12,5252.464157,clay
101.821364,13,5255.392143,clay
93.056106,15,5258.488566,clay
104.89,11,5261.45857,clay
95.592331,18,5264.653388,clay
89.752383,20,5267.926948,clay
90.997336,20,5271.519773,clay
82.642306,21,5275.021683,clay
73.81,39,5279.28121,clay
96.434686,17,5282.46657,clay
95.230039,13,5285.469541,clay
84.07,8,5287.982795,clay
92.195433,16,5290.757334,clay
71.312331,36,5296.11248,clay
92.255217,18,5299.322832,clay
78.421405,26,5302.700099,clay
103.340472,9,5305.842161,clay
95.780472,15,5308.730764,clay
83.036597,21,5311.96107,clay
87.81422,22,5315.387817,clay
85.58,7,5317.99649,clay
86.340927,22,5321.689731,clay
83.13,10,5324.423632,clay
80.636621,28,5328.367811,clay
89.670039,14,5332.230972,clay
87.946718,22,5335.598652,clay
80.081405,25,5339.37288,clay
97.393175,12,5342.486695,clay
98.515217,15,5346.227406,clay
97.72069,12,5349.364763,clay
76.13241,33,5353.206643,clay
84.581914,23,5356.737081,clay
103.581914,8,5359.622908,clay
105.210492,7,5362.84148,clay
85.986106,22,5366.173594,clay
101.893913,12,5369.527758,clay
98.744214,15,5372.754874,clay
68.598617,32,5377.027489,clay
77.62803,28,5381.292181,clay
101.401502,13,5384.478558,clay
48.646786,40,5388.732688,clay
86.054706,22,5392.134076,clay
64.812809,33,5395.807942,clay
89.28,7,5398.423105,clay
95.841569,16,5401.65578,clay
97.407922,15,5404.839925,clay
98.135217,15,5408.022759,clay
74.52387,34,5413.248397,clay
102.09,11,5416.187104,clay
83.27,8,5419.144973,clay
63.510679,20,5422.749887,clay
92.274026,17,5427.854593,clay
106.651364,10,5431.626983,clay
74.867466,27,5435.196268,clay
86.89,21,5438.615623,clay
96.315217,12,5442.71384,clay
72.313258,29,5446.651985,clay
90.82,6,5449.068091,clay
104.35,10,5452.05874,clay
73.751005,28,5455.757208,clay
88.062335,18,5460.697468,clay
96.961078,15,5463.934962,clay
74.610612,33,5467.652466,clay
88.871097,20,5471.941396,clay
88.973932,19,5475.584086,clay
88.48,7,5478.444955,clay
94.95,15,5481.850379,clay
104.38,10,5484.519891,clay
86.611967,24,5487.85055,clay
102.691261,14,5492.155332,clay
105.277655,10,5495.373099,clay
92.752222,20,5498.886802,clay
100.087771,15,5502.570974,clay
100.943913,13,5505.759639,clay
97.712064,16,5509.369105,clay
87.793236,22,5513.482236,clay
75.934181,29,5517.996733,clay
96.138727,15,5521.425989,clay
75.442792,29,5525.579076,clay
106.38,8,5528.241636,clay
91.26,5,5531.165158,clay
74.224214,28,5535.617892,clay
105.14,8,5538.549766,clay
78.242239,31,5544.572344,clay
105.621588,10,5547.700127,clay
103.720472,11,5550.735336,clay
90.128497,20,5554.221965,clay
104.018835,12,5557.697972,clay
83.688642,23,5561.67559,clay
57.512501,24,5565.529765,clay
104.687288,10,5569.183837,clay
106.524944,10,5572.61662,clay
83.483242,23,5576.859567,clay
97.050648,16,5581.15779,clay
98.585809,14,5585.915019,clay
111.09,6,5588.669127,clay
109.59,6,5592.147532,clay
107.810492,8,5595.394094,clay
98.930462,14,5599.316525,clay
99.485708,13,5602.651991,clay
63.549169,74,5609.832202,clay
108.123913,9,5614.153371,clay
99.105461,14,5618.910704,clay
100.471506,12,5622.372749,clay
86.327605,22,5626.262111,clay
97.23572,15,5629.632842,clay
106.263913,10,5633.494319,clay
107.417922,9,5636.259665,clay
86.340475,22,5639.934592,clay
93.960659,17,5643.587556,clay
103.61,9,5646.725663,clay
86.29,6,5649.612176,clay
111.75,5,5652.766572,clay
91.309878,19,5657.55154,clay
106.309071,10,5660.820486,clay
100.176452,13,5663.952397,clay
107.978127,9,5667.718059,clay
89.079431,20,5671.721678,clay
95.716125,16,5674.88062,clay
105.74,6,5677.860697,clay
89.101097,7,5680.869117,clay
94.44,16,5684.712111,clay
94.054944,17,5688.037847,clay
101.409346,11,5691.011408,clay
106.76,9,5695.755714,clay
102.570472,12,5698.82638,clay
94.127288,17,5703.682036,clay
95.815295,16,5707.850756,clay
109.64,6,5710.974981,clay
111.440492,6,5714.085842,clay
84.873385,24,5719.451238,clay
101.734358,12,5722.490375,clay
106.946625,9,5725.824342,clay
93.090398,19,5729.164843,clay
96.365366,16,5733.165332,clay
92.597922,11,5737.588322,clay
92.773237,19,5741.476654,clay
90.73,17,5746.503169,clay
95.640018,17,5751.338971,clay
72.671136,43,5756.540151,clay
99.916452,13,5760.056905,clay
73.777782,33,5764.504932,clay
105.00309,11,5767.905918,clay
110.44,6,5771.00602,clay
108.68,7,5774.261941,clay
79.381914,19,5778.015716,clay
90.62,18,5782.144838,clay
76.195727,28,5787.539378,clay
92.326584,18,5791.231404,clay
75.39161,29,5797.051735,clay
106.026559,9,5800.21472,clay
78.509091,29,5804.232793,clay
103.29,11,5807.17668,clay
84.459732,23,5812.301409,clay
95.630749,17,5815.811629,clay
80.561424,24,5819.989612,clay
101.801508,15,5823.812651,clay
94.861502,17,5827.219667,clay
108.08,7,5830.168644,clay
74.280913,31,5835.230708,clay
91.126452,11,5839.338477,clay
93.81,4,5842.225538,clay
107.0,5,5845.085269,clay
102.51,11,5847.977528,clay
99.72,13,5851.519823,clay
100.622378,12,5854.699507,clay
98.52,13,5858.294894,clay
102.511097,11,5863.184267,clay
91.770992,21,5867.157167,clay
104.751219,11,5870.289696,clay
76.406242,31,5875.286289,clay
87.860472,8,5879.668262,clay
69.630222,19,5883.249286,clay
95.225047,14,5887.364423,clay
91.198127,16,5891.043179,clay
105.089733,9,5894.484418,clay
103.521097,10,5898.493863,clay
101.74,11,5902.822533,clay
109.965966,7,5905.646911,clay
91.5,5,5908.757002,clay
88.93,7,5911.611481,clay
99.373442,12,5914.90857,clay
98.990205,11,5918.738586,clay
88.790472,20,5922.370982,clay
97.499346,12,5925.487411,clay
100.573013,14,5928.815594,clay
92.969388,20,5932.396657,clay
95.954323,17,5935.647681,clay
104.74,11,5938.835669,clay
102.194926,12,5942.25136,clay
73.144715,35,5947.860698,clay
108.08,7,5950.755869,clay
98.595151,15,5954.354824,clay
103.09,11,5959.049555,clay
96.92102,17,5962.850718,clay
90.416625,18,5966.299648,clay
83.131489,24,5969.783771,clay
106.790472,9,5972.65872,clay
71.81608,42,5978.106366,clay
85.790205,7,5980.831621,clay
90.345758,19,5984.373947,clay
68.45,35,5990.3547,clay
89.99,6,5993.172695,clay
85.061364,9,5996.445778,clay
91.958189,19,5999.895652,clay
106.553442,9,6003.145383,clay
104.330492,10,6006.314567,clay
73.961268,30,6010.474628,clay
99.821405,13,6013.684513,clay
89.873355,20,6017.134964,clay
103.989733,10,6020.538775,clay
70.833913,33,6025.198535,clay
99.577288,13,6028.470771,clay
86.89166,24,6032.366389,clay
106.95,10,6035.541384,clay
91.431097,6,6038.607685,clay
105.73,8,6041.649377,clay
109.18,7,6044.422792,clay
93.337022,18,6047.926686,clay
103.503847,10,6051.372296,clay
102.46065,13,6054.58498,clay
94.120366,18,6058.189262,clay
100.802994,12,6061.347242,clay
101.46,9,6065.033238,clay
109.870492,7,6067.977199,clay
101.45409,12,6071.970756,clay
88.838179,21,6075.79513,clay
103.845256,11,6078.87871,clay
93.620303,18,6082.546741,clay
107.513913,10,6085.786963,clay
107.227655,10,6088.824004,clay
89.691113,20,6092.490738,clay
108.303442,9,6097.047031,clay
101.313913,10,6101.178136,clay
93.217791,18,6105.246776,clay
86.64355,21,6109.684393,clay
75.965107,27,6113.402017,clay
100.915217,13,6116.853672,clay
90.721569,8,6119.931728,clay
103.840492,10,6123.173245,clay
88.061097,18,6126.815381,clay
111.75,5,6129.744839,clay
102.120205,13,6133.129895,clay
92.7273,18,6136.985918,clay
71.084462,26,6140.865433,clay
103.427288,11,6143.906775,clay
99.896944,13,6147.198755,clay
107.823913,9,6150.178801,clay
94.96409,16,6153.997727,clay
107.56,9,6158.629196,clay
109.64,6,6162.788633,clay
100.969149,13,6167.137632,clay
89.851097,7,6170.962704,clay
103.18,7,6174.710934,clay
65.161162,17,6177.903551,clay
96.373583,16,6181.636622,clay
73.515192,29,6186.149524,clay
88.611503,19,6189.641548,clay
99.081078,13,6193.002463,clay
102.996625,13,6196.280637,clay
90.095868,19,6199.931565,clay
84.967887,19,6203.341765,clay
96.337288,15,6206.940291,clay
90.960728,19,6210.621776,clay
87.593058,21,6215.604522,clay
106.644214,10,6219.424536,clay
90.536161,18,6222.785017,clay
93.180927,14,6225.946548,clay
95.07,4,6228.654708,clay
103.128966,14,6232.162142,clay
84.923913,20,6236.548995,clay
100.243137,15,6240.155344,clay
102.033913,8,6243.24715,clay
97.877922,14,6246.371987,clay
93.832426,15,6250.039154,clay
95.65,15,6253.526184,clay
104.831097,10,6256.85703,clay
105.26,9,6259.8821,clay
110.271097,6,6262.565388,clay
105.27,9,6265.574987,clay
108.09,8,6268.34185,clay
97.666022,12,6271.591054,clay
72.384379,40,6276.373016,clay
100.41,9,6279.438859,clay
95.299903,16,6283.624957,clay
95.264686,16,6287.737914,clay
89.868218,16,6291.188691,clay
96.059481,14,6294.84143,clay
102.861364,10,6299.153276,clay
104.936436,11,6303.713923,clay
100.565966,12,6307.838376,clay
90.600927,16,6311.274638,clay
94.312023,17,6314.92358,clay
79.505616,28,6319.286761,clay
81.518659,23,6323.044325,clay
99.533442,13,6326.567036,clay
100.18,12,6329.844935,clay
108.1,7,6333.780772,clay
97.075204,16,6337.400648,clay
88.268252,22,6340.989712,clay
102.531914,13,6344.695589,clay
104.545217,11,6347.900587,clay
100.291569,13,6352.570572,clay
98.033913,14,6355.915555,clay
74.138799,32,6361.485517,clay
104.011097,12,6364.712487,clay
100.696125,13,6367.780468,clay
88.874028,21,6371.398633,clay
98.96,14,6374.822493,clay
89.325389,22,6379.00556,clay
103.848127,11,6382.511424,clay
77.24891,28,6386.644365,clay
110.160492,7,6389.822423,clay
85.49,6,6392.909347,clay
95.811219,16,6396.24436,clay
103.871832,13,6399.851283,clay
102.117922,9,6403.090626,clay
90.59,6,6406.198243,clay
108.73,7,6409.218207,clay
91.5,5,6412.074212,clay
108.83,9,6414.692198,clay
106.108366,10,6417.714514,clay
80.522171,27,6423.203974,clay
90.223413,19,6427.841433,clay
101.311766,13,6431.465434,clay
88.771828,20,6435.646587,clay
92.27,5,6438.621697,clay
111.56,5,6441.240596,clay
103.425115,11,6445.097067,clay
107.126559,9,6448.238535,clay
89.15,20,6453.15499,clay
102.808127,10,6456.35444,clay
97.427532,14,6460.164644,clay
111.96,5,6462.9858,clay
93.500492,5,6466.105892,clay
107.13107,11,6471.141706,clay
105.936625,9,6474.146988,clay
107.197288,9,6477.054552,clay
94.807288,10,6480.003792,clay
85.263723,22,6483.919656,clay
98.837288,10,6486.899858,clay
88.470825,19,6490.521279,clay
109.965966,7,6493.420563,clay
88.83,19,6498.15791,clay
89.527803,22,6501.703392,clay
90.150668,20,6506.345142,clay
92.396134,20,6510.243035,clay
97.325015,15,6513.794003,clay
102.640492,9,6517.268898,clay
97.971513,17,6520.665678,clay
87.529058,20,6524.539584,clay
74.662983,28,6530.005295,clay
95.241594,17,6533.3913,clay
106.57,8,6536.435065,clay
61.540833,32,6542.287475,clay
109.501097,7,6545.271411,clay
88.465722,23,6551.067723,clay
105.201175,11,6554.861581,clay
103.476022,13,6557.90185,clay
111.15,5,6561.029366,clay
99.991097,9,6563.967235,clay
101.276436,12,6568.370215,clay
95.880472,16,6571.681373,clay
101.256625,12,6575.104379,clay
98.19,11,6578.490981,clay
106.587656,10,6581.737225,clay
101.295809,13,6585.167451,clay
103.458796,12,6589.66879,clay
102.73806,13,6592.802161,clay
92.594661,18,6596.399309,clay
98.92411,15,6599.834416,clay
95.040492,4,6603.141909,clay
97.611354,15,6606.678699,clay
101.46,10,6611.279897,clay
94.103913,16,6616.118201,clay
98.297288,15,6619.342536,clay
98.997627,15,6623.027637,clay
108.300472,8,6625.992123,clay
101.00501,13,6629.245186,clay
91.310205,19,6632.850995,clay
90.405223,20,6636.569016,clay
97.015779,16,6640.330502,clay
100.533442,12,6643.555938,clay
105.01,9,6647.242783,clay
110.44,6,6651.165955,clay
70.98453,41,6655.977781,clay
97.054806,14,6659.296542,clay
93.190562,16,6663.024249,clay
96.39,11,6666.217925,clay
95.069898,13,6669.78876,clay
112.6,5,6672.844614,clay
106.021097,10,6675.981966,clay
76.993913,27,6682.182881,clay
99.368336,14,6686.05798,clay
104.070492,11,6690.529142,clay
109.58,7,6693.474783,clay
87.431097,9,6697.082832,clay
109.525966,7,6699.857017,clay
98.871364,14,6704.662796,clay
94.780472,16,6707.786914,clay
105.223913,10,6710.82116,clay
72.436932,36,6716.106025,clay
102.213913,11,6720.41944,clay
100.140729,13,6723.522624,clay
109.083913,8,6726.546619,clay
109.530205,8,6729.54771,clay
102.653145,13,6734.261908,clay
108.99,7,6736.922001,clay
78.669365,26,6742.236742,clay
97.84,13,6745.494924,clay
98.322685,11,6748.80602,clay
78.211699,29,6753.230092,clay
85.579071,18,6757.523905,clay
94.984574,15,6760.842095,clay
99.69,12,6764.264684,clay
101.059601,14,6767.701271,clay
82.931097,10,6770.922935,clay
109.311097,7,6773.727486,clay
97.9,7,6776.688522,clay
97.211502,12,6779.737792,clay
87.135223,22,6784.618935,clay
86.703391,23,6788.870913,clay
98.02,13,6792.14309,clay
106.91,9,6795.472816,clay
89.766264,20,6799.157037,clay
75.901216,30,6803.687828,clay
82.49654,25,6807.617879,clay
100.5,10,6810.641836,clay
93.81,4,6813.736018,clay
102.870562,12,6816.964635,clay
98.541098,14,6820.559739,clay
101.707655,12,6824.717921,clay
94.13906,17,6828.244828,clay
102.06065,14,6831.595782,clay
87.43,7,6836.60701,clay
108.08,7,6839.555254,clay
93.62,4,6842.016056,clay
105.459346,12,6845.113615,clay
93.104113,19,6848.672908,clay
80.508061,25,6853.95567,clay
104.85032,12,6857.271132,clay
