#{"t_start": 1780947440.0215948, "env_id": "None"}
r,l,t,task_success,target
113.2084,114,2287.67308,True,wheat
13.970618,59,2295.61003,False,wheat
108.15314,69,2304.203489,True,wheat
114.7247,83,2314.6071,True,wheat
125.159374,105,2325.600663,True,wheat
117.136712,84,2336.541916,True,wheat
9.920022,111,2346.947152,False,wheat
115.077216,45,2353.961401,True,wheat
118.59695,92,2364.185009,True,wheat
14.005155,181,2379.481526,False,wheat
-0.43595,171,2394.375456,False,wheat
117.914685,148,2406.439196,True,wheat
120.646227,124,2418.975574,True,wheat
21.465509,126,2431.165862,False,wheat
18.997498,194,2447.037392,False,wheat
5.833216,187,2462.043058,False,wheat
118.536884,65,2470.802962,True,wheat
20.915108,200,2488.191194,False,wheat
117.706666,129,2499.888973,True,wheat
121.509156,81,2509.837713,True,wheat
119.054254,113,2521.826397,True,wheat
23.558281,103,2532.928898,False,wheat
124.012528,75,2541.074766,True,wheat
116.40185,98,2550.934533,True,wheat
115.287025,68,2560.465688,True,wheat
116.324889,70,2569.599626,True,wheat
49.800278,200,2585.248885,False,wheat
138.176708,194,2601.949172,True,wheat
35.509017,155,2616.961655,False,wheat
118.526687,90,2626.763305,True,wheat
123.831694,164,2641.006842,True,wheat
122.385661,101,2651.028422,True,wheat
121.515973,68,2659.056142,True,wheat
120.767567,100,2671.876984,True,wheat
111.982245,72,2680.850575,True,wheat
120.535903,174,2696.562287,True,wheat
22.379684,70,2705.882323,False,wheat
112.454112,99,2715.836033,True,wheat
120.982672,70,2724.004561,True,wheat
112.165834,62,2732.247456,True,wheat
118.172043,89,2741.503666,True,wheat
116.632728,98,2750.928488,True,wheat
30.096718,200,2766.287872,False,wheat
15.391526,70,2774.963545,False,wheat
116.78158,81,2783.41832,True,wheat
117.907854,84,2792.570416,True,wheat
118.039524,53,2800.943424,True,wheat
121.868327,141,2814.624887,True,wheat
118.083262,79,2823.054276,True,wheat
108.915002,80,2832.284019,True,wheat
19.032452,200,2847.688466,False,wheat
115.309585,150,2860.11229,True,wheat
143.241451,170,2875.881737,True,wheat
109.788508,127,2887.518517,True,wheat
110.353943,103,2897.475102,True,wheat
113.506897,98,2908.300524,True,wheat
119.974311,122,2920.678251,True,wheat
113.937772,187,2934.918997,True,wheat
118.590604,57,2942.618724,True,wheat
111.139667,138,2954.848015,True,wheat
115.274992,99,2964.698744,True,wheat
107.779763,72,2973.545255,True,wheat
115.718255,100,2983.526496,True,wheat
112.371751,64,2991.384234,True,wheat
112.099048,118,3002.302632,True,wheat
113.844877,65,3010.861404,True,wheat
109.603089,66,3018.734418,True,wheat
112.32493,70,3028.53793,True,wheat
19.192449,200,3045.368856,False,wheat
117.575404,98,3054.707665,True,wheat
113.680461,112,3065.412299,True,wheat
123.971595,112,3077.827525,True,wheat
120.159845,64,3085.707156,True,wheat
10.351034,200,3101.227558,False,wheat
15.823613,77,3109.59436,False,wheat
122.501749,94,3120.616043,True,wheat
121.694037,66,3129.778629,True,wheat
122.015139,78,3137.879166,True,wheat
115.732062,54,3145.39779,True,wheat
113.279102,88,3154.448127,True,wheat
115.801882,95,3164.136241,True,wheat
23.726582,200,3181.235004,False,wheat
113.555222,88,3191.645578,True,wheat
116.957334,38,3198.007192,True,wheat
113.470997,89,3208.445448,True,wheat
114.638824,49,3215.868579,True,wheat
121.044304,176,3231.099555,True,wheat
106.257903,175,3245.986934,True,wheat
117.86322,67,3254.26947,True,wheat
22.255116,153,3268.074625,False,wheat
116.001068,62,3276.855607,True,wheat
121.981007,155,3290.755159,True,wheat
118.763213,56,3298.413531,True,wheat
110.97772,159,3312.332952,True,wheat
112.301155,33,3318.865037,True,wheat
114.138991,43,3325.592981,True,wheat
123.635742,176,3340.538331,True,wheat
120.670206,190,3355.243869,True,wheat
118.381663,58,3363.223531,True,wheat
28.774906,200,3378.583072,False,wheat
116.333085,49,3388.12024,True,wheat
111.788302,35,3395.033917,True,wheat
110.063729,61,3403.661281,True,wheat
136.024207,99,3413.360556,True,wheat
113.769376,31,3419.528211,True,wheat
119.225822,48,3426.603103,True,wheat
118.929231,138,3438.968151,True,wheat
119.23428,110,3450.75386,True,wheat
116.94943,171,3464.48041,True,wheat
114.286658,72,3473.206564,True,wheat
9.024747,192,3490.67753,False,wheat
114.800212,44,3496.129552,True,wheat
110.662974,44,3503.414839,True,wheat
120.224785,71,3511.609757,True,wheat
110.114882,54,3519.433635,True,wheat
120.180231,77,3526.950822,True,wheat
111.229145,34,3533.035021,True,wheat
122.986927,65,3541.04866,True,wheat
113.530418,50,3549.260918,True,wheat
34.787452,185,3565.666918,False,wheat
107.260775,147,3577.506824,True,wheat
117.352434,47,3586.254605,True,wheat
120.976724,67,3594.192084,True,wheat
115.558918,46,3601.041896,True,wheat
114.561739,78,3609.687317,True,wheat
118.213294,80,3618.447142,True,wheat
25.205407,200,3636.017007,False,wheat
116.546762,93,3644.576682,True,wheat
113.427089,82,3653.604164,True,wheat
14.319602,195,3669.869085,False,wheat
119.828001,59,3676.249594,True,wheat
114.492294,46,3683.674543,True,wheat
118.362573,152,3697.960395,True,wheat
115.892055,58,3705.711734,True,wheat
120.761672,83,3713.986676,True,wheat
10.566944,200,3730.242418,False,wheat
115.914217,111,3742.031381,True,wheat
117.152308,102,3752.517929,True,wheat
115.232733,46,3759.588215,True,wheat
113.69098,77,3768.211039,True,wheat
114.923145,73,3777.265967,True,wheat
117.268166,92,3786.743921,True,wheat
14.431169,94,3796.362836,False,wheat
117.887452,45,3803.891597,True,wheat
119.326038,52,3809.98246,True,wheat
109.520217,170,3823.911157,True,wheat
121.208319,82,3833.401952,True,wheat
131.163956,35,3840.030924,True,wheat
109.22575,72,3848.472598,True,wheat
120.309545,77,3857.447895,True,wheat
114.180065,39,3863.672777,True,wheat
115.025871,43,3871.627803,True,wheat
113.673164,85,3882.592124,True,wheat
126.302911,84,3891.833625,True,wheat
115.354882,52,3900.084,True,wheat
113.517003,76,3910.087724,True,wheat
116.85184,58,3918.696811,True,wheat
117.656222,44,3926.962919,True,wheat
111.877546,52,3935.231344,True,wheat
108.177755,51,3943.604228,True,wheat
116.984839,52,3949.603027,True,wheat
118.274786,51,3957.225087,True,wheat
16.843549,60,3964.909975,False,wheat
132.513749,25,3970.536161,True,wheat
111.571645,34,3977.488117,True,wheat
130.942103,32,3982.847423,True,wheat
112.151197,31,3988.943511,True,wheat
118.234465,42,3995.990346,True,wheat
123.476599,150,4008.884824,True,wheat
106.478625,53,4016.490986,True,wheat
113.280833,82,4024.533031,True,wheat
109.090887,80,4033.581559,True,wheat
103.375281,34,4040.572732,True,wheat
128.635636,52,4047.98117,True,wheat
117.908883,71,4056.2638,True,wheat
115.382432,26,4062.394926,True,wheat
116.007421,47,4070.342672,True,wheat
117.058793,72,4080.067354,True,wheat
116.094631,31,4085.970654,True,wheat
118.091531,82,4094.823707,True,wheat
116.333401,39,4101.352646,True,wheat
114.791627,47,4108.325637,True,wheat
110.546574,122,4121.767952,True,wheat
110.755622,29,4127.43598,True,wheat
117.320248,68,4135.470439,True,wheat
135.800762,60,4143.265071,True,wheat
114.848823,33,4149.626438,True,wheat
115.579585,52,4157.186064,True,wheat
115.909564,53,4164.251195,True,wheat
116.283425,32,4170.368245,True,wheat
116.835563,32,4176.348895,True,wheat
113.808658,30,4183.520773,True,wheat
118.31631,44,4190.88877,True,wheat
122.692774,130,4202.434135,True,wheat
114.730735,25,4209.228914,True,wheat
23.489454,139,4224.378436,False,wheat
121.30383,42,4229.852737,True,wheat
136.067413,96,4240.437394,True,wheat
118.467929,75,4249.486543,True,wheat
108.008346,28,4255.327325,True,wheat
116.860393,38,4261.822697,True,wheat
111.485017,75,4270.352123,True,wheat
116.420027,34,4276.636626,True,wheat
121.381743,52,4284.010881,True,wheat
117.024338,66,4291.433897,True,wheat
118.535534,74,4299.794741,True,wheat
111.922893,43,4307.623645,True,wheat
124.76725,95,4318.078291,True,wheat
115.807278,58,4325.781335,True,wheat
117.956632,37,4332.354605,True,wheat
18.73951,65,4339.992163,False,wheat
115.993114,66,4348.037009,True,wheat
114.283007,70,4357.414115,True,wheat
113.721212,52,4364.907605,True,wheat
112.768904,29,4370.849175,True,wheat
109.31645,42,4377.771345,True,wheat
116.445766,42,4385.27687,True,wheat
114.322673,27,4391.112825,True,wheat
116.780505,39,4398.321038,True,wheat
113.17201,31,4404.276183,True,wheat
113.098887,38,4410.97089,True,wheat
13.833099,29,4416.746692,False,wheat
