#{"t_start": 1780717463.1922045, "env_id": "None"}
r,l,t,target
87.75,20,6971.460419,clay
108.73,7,6974.408126,clay
75.46832,33,6979.860344,log
95.27409,15,6983.147329,log
106.611588,10,6986.407464,log
75.368247,41,6991.285758,diamond_ore
69.568507,27,6995.440477,diamond_ore
83.835226,26,6999.092817,diamond_ore
104.58164,12,7002.263239,clay
78.892493,28,7006.363105,clay
79.76,14,7009.753488,clay
109.78,7,7012.763474,log
108.75019,9,7015.822766,log
88.660118,19,7019.382087,log
90.481338,21,7024.780006,clay
74.17795,34,7029.220652,clay
75.731718,31,7034.762379,clay
93.55,5,7037.350025,diamond_ore
111.09,6,7040.286299,diamond_ore
107.076458,9,7043.262418,diamond_ore
76.47,29,7047.310492,clay
88.86,4,7049.90839,clay
111.396458,7,7053.780931,clay
71.894844,42,7059.330143,log
75.477008,28,7064.309852,log
80.231502,25,7068.423293,log
96.896625,15,7071.971626,diamond_ore
72.126365,40,7076.667853,diamond_ore
100.468127,14,7080.179916,diamond_ore
89.53,7,7083.242095,clay
72.110032,38,7088.204625,clay
74.456834,23,7093.242675,clay
106.876458,9,7097.194198,diamond_ore
81.211489,24,7100.902793,diamond_ore
78.909059,26,7104.514724,diamond_ore
111.56,5,7107.228466,log
103.37069,12,7110.524379,log
91.934647,19,7114.006593,log
83.82382,24,7117.999028,clay
74.825027,39,7124.07154,clay
78.231569,12,7127.243053,clay
85.671285,26,7131.676545,diamond_ore
83.930472,10,7134.897944,diamond_ore
86.046125,12,7138.266459,diamond_ore
104.49,6,7141.106427,clay
89.0,7,7143.932943,clay
106.995966,9,7146.896373,clay
94.332218,17,7150.734374,log
92.971097,16,7153.946484,log
90.59,6,7156.613524,log
111.680492,6,7159.481903,log
90.753381,21,7163.22975,log
74.89091,29,7167.386442,log
98.614804,16,7171.570718,diamond_ore
93.345966,5,7174.331876,diamond_ore
112.61,5,7177.228769,diamond_ore
86.29,6,7179.964461,diamond_ore
85.331163,22,7184.444131,diamond_ore
88.555256,23,7188.158838,diamond_ore
75.453051,55,7194.35684,clay
88.66,4,7197.101931,clay
105.09,6,7200.022512,clay
75.712733,34,7204.595765,diamond_ore
93.55,5,7207.582188,diamond_ore
107.991097,8,7210.495596,diamond_ore
70.920751,38,7215.400683,log
90.082574,20,7219.140181,log
96.917406,16,7222.792825,log
87.800053,23,7227.89994,log
88.859059,21,7231.793908,log
100.629596,14,7235.08953,log
82.792017,20,7239.278842,clay
93.511085,18,7242.746775,clay
92.43,19,7246.613862,clay
103.921097,10,7249.696792,diamond_ore
82.991569,11,7252.756432,diamond_ore
101.768079,11,7255.79447,diamond_ore
84.84038,25,7260.015004,log
109.965966,7,7264.42574,log
109.505966,8,7267.329723,log
71.011144,27,7271.382705,clay
83.178582,24,7275.494991,clay
103.599798,14,7278.520672,clay
104.542331,12,7281.70513,clay
93.81,4,7284.508759,clay
90.43,7,7287.885531,clay
89.280039,18,7291.699773,log
103.641588,11,7295.058789,log
90.7,6,7297.638957,log
106.51,9,7300.960777,log
104.241569,11,7303.937971,log
86.196379,24,7308.069672,log
90.751405,19,7311.521646,clay
63.935599,33,7315.81307,clay
72.896649,44,7321.133572,clay
88.23,7,7324.042959,diamond_ore
91.912823,18,7327.36648,diamond_ore
104.69,6,7331.66282,diamond_ore
86.671472,24,7335.272563,clay
104.663847,10,7339.335778,clay
79.164366,44,7346.009979,clay
78.844897,38,7352.016079,diamond_ore
64.379426,38,7356.459006,diamond_ore
72.787649,45,7361.830481,diamond_ore
106.14,6,7364.590731,log
85.549705,24,7368.647899,log
93.452134,19,7372.27078,log
95.155694,16,7375.931437,diamond_ore
85.644663,24,7380.646772,diamond_ore
94.701539,17,7384.06353,diamond_ore
75.265759,35,7388.757914,diamond_ore
73.596577,35,7393.392702,diamond_ore
97.117414,17,7396.930481,diamond_ore
91.823506,19,7400.592696,clay
74.056068,51,7406.236577,clay
105.29,11,7409.741953,clay
67.878581,22,7413.861057,diamond_ore
101.943442,11,7417.290914,diamond_ore
100.83112,13,7420.989514,diamond_ore
75.108579,32,7425.280878,log
71.757936,36,7429.815647,log
103.010039,12,7432.97787,log
72.626922,40,7438.624995,clay
94.060273,17,7443.317196,clay
91.920507,18,7446.957423,clay
92.76,5,7449.670195,diamond_ore
89.886452,20,7453.465693,diamond_ore
102.986796,12,7456.542696,diamond_ore
73.917178,48,7461.780612,clay
86.89,6,7464.586139,clay
105.446458,7,7468.716505,clay
88.309382,22,7472.505591,log
82.120654,23,7476.3842,log
71.629255,39,7481.128201,log
69.652293,31,7486.714239,log
106.42,8,7489.648307,log
104.72,9,7492.56494,log
76.983303,29,7497.027033,diamond_ore
90.310492,7,7500.148247,diamond_ore
89.73,7,7504.328371,diamond_ore
93.912035,19,7508.224993,clay
72.809457,42,7513.096489,clay
92.721853,20,7516.583871,clay
96.941617,17,7520.166064,clay
89.99,6,7523.049196,clay
93.216458,6,7527.45052,clay
72.149456,43,7532.429475,log
100.900472,13,7536.577028,log
106.77,9,7539.855239,log
88.755842,22,7543.759909,clay
78.858568,27,7548.68899,clay
79.338438,26,7552.511957,clay
67.376864,37,7557.006789,diamond_ore
81.571961,26,7561.333483,diamond_ore
97.4,15,7565.676956,diamond_ore
92.131694,17,7568.934309,log
92.04,6,7571.723979,log
89.455966,8,7574.765087,log
80.29,22,7578.260313,log
75.59657,31,7582.62705,log
81.381967,25,7586.717791,log
63.908522,54,7592.472015,diamond_ore
85.037125,24,7596.254054,diamond_ore
77.537944,29,7601.594193,diamond_ore
90.840835,18,7605.110977,diamond_ore
103.321097,10,7608.217439,diamond_ore
101.9,10,7612.439206,diamond_ore
92.959436,17,7616.959008,clay
109.286625,9,7620.089195,clay
97.224693,17,7623.795169,clay
111.75,5,7626.349079,log
97.291336,17,7629.475353,log
75.850292,44,7637.38174,log
75.873472,31,7641.881165,log
89.760612,20,7645.494104,log
105.847922,11,7648.629057,log
104.84,6,7651.39208,diamond_ore
100.626516,14,7654.629642,diamond_ore
107.368777,11,7658.177386,diamond_ore
92.687097,18,7661.713252,log
88.710492,8,7664.751028,log
101.51,10,7668.015039,log
77.275309,42,7672.777184,clay
90.287453,18,7676.175205,clay
79.531638,28,7680.375224,clay
93.454113,19,7684.096352,diamond_ore
91.252218,21,7687.648593,diamond_ore
80.674962,25,7691.569035,diamond_ore
107.508079,11,7694.784391,clay
87.13,8,7697.756171,clay
89.21,6,7701.687025,clay
76.53185,54,7707.369962,diamond_ore
98.481097,14,7710.884088,diamond_ore
105.09,6,7713.76423,diamond_ore
89.99,6,7716.979019,diamond_ore
82.818438,23,7721.018412,diamond_ore
85.663859,24,7726.55828,diamond_ore
69.526552,52,7731.758764,log
90.315966,7,7734.802135,log
67.358034,83,7742.662168,log
85.404314,24,7747.122783,diamond_ore
89.922708,20,7750.77318,diamond_ore
99.311974,16,7754.116229,diamond_ore
108.431588,8,7756.948826,log
81.637456,26,7761.514942,log
77.280338,24,7766.436836,log
109.960492,7,7770.063672,clay
79.942101,28,7774.125931,clay
72.9598,34,7778.55464,clay
75.686251,27,7782.903586,log
86.211539,22,7786.941991,log
94.568579,11,7789.928821,log
94.95,15,7793.361934,clay
85.22975,20,7797.112367,clay
84.94,11,7799.981975,clay
103.79,11,7803.749357,clay
93.61,4,7806.224665,clay
78.145141,28,7810.325335,clay
76.993766,36,7815.019072,log
108.93,7,7819.26635,log
109.98,7,7821.981307,log
74.595831,37,7827.06371,clay
92.1,5,7829.845467,clay
92.04,6,7834.173062,clay
105.436625,10,7837.988336,diamond_ore
68.864153,57,7844.615762,diamond_ore
84.293439,25,7850.104776,diamond_ore
93.81,4,7854.275479,clay
102.548617,12,7857.481734,clay
89.495204,21,7861.615489,clay
107.88,7,7864.477598,diamond_ore
93.572626,19,7867.928778,diamond_ore
74.744538,34,7872.453566,diamond_ore
87.02,9,7875.396518,log
90.889141,18,7878.812523,log
93.458316,21,7882.359872,log
111.75,5,7885.396127,clay
75.769292,30,7890.318626,clay
97.88,14,7893.420772,clay
75.187464,59,7899.527624,diamond_ore
90.11,4,7902.345238,diamond_ore
108.13,7,7905.488124,diamond_ore
105.433361,10,7908.965888,log
80.432083,23,7912.964847,log
101.687141,14,7917.297992,log
106.52,8,7920.425762,diamond_ore
103.4,10,7923.532865,diamond_ore
76.072624,29,7927.850105,diamond_ore
95.07,4,7930.604145,clay
107.69,8,7934.574978,clay
92.29,16,7938.626007,clay
107.396436,10,7941.803411,diamond_ore
101.711472,15,7945.174411,diamond_ore
102.313268,15,7948.959703,diamond_ore
90.315966,7,7951.728811,log
89.740966,18,7957.167901,log
82.911174,24,7960.95076,log
106.62,8,7963.938429,diamond_ore
106.88,8,7966.827277,diamond_ore
103.615966,7,7970.67765,diamond_ore
100.94,13,7974.045476,log
86.89,6,7976.929548,log
109.091097,8,7980.16771,log
93.56,5,7982.986581,log
97.14232,16,7987.037404,log
90.956366,20,7990.767997,log
87.15,5,7993.803946,clay
81.862134,14,7997.131606,clay
90.242017,21,8000.924134,clay
74.800654,36,8006.565861,clay
73.108846,30,8011.054866,clay
84.250562,24,8014.887835,clay
102.02,10,8018.027,log
78.592844,34,8022.647287,log
76.128394,27,8026.650096,log
75.398184,42,8032.08215,log
105.690492,9,8034.958609,log
93.56,5,8037.893725,log
75.696096,35,8042.793609,clay
88.720927,21,8046.193691,clay
78.613815,32,8051.815418,clay
99.851097,12,8055.397601,diamond_ore
75.086541,37,8060.525619,diamond_ore
83.692331,12,8063.772633,diamond_ore
88.831364,8,8066.785099,diamond_ore
107.961097,7,8069.620775,diamond_ore
108.53,7,8072.412888,diamond_ore
80.802429,24,8076.22088,clay
101.840839,13,8079.7397,clay
100.38493,16,8083.331869,clay
80.752433,25,8087.948852,diamond_ore
92.854164,20,8091.900069,diamond_ore
89.658879,21,8095.539364,diamond_ore
97.965421,12,8100.402507,clay
109.78,7,8103.396688,clay
107.93,7,8106.295032,clay
75.626309,31,8110.34713,log
96.35,15,8113.906383,log
78.061219,25,8117.955,log
105.36,9,8121.663435,diamond_ore
104.62,9,8124.566059,diamond_ore
107.46,9,8127.670279,diamond_ore
76.081405,26,8131.647051,log
104.365966,7,8134.603385,log
74.223635,40,8140.122793,log
99.779091,12,8143.217646,clay
73.985674,39,8148.306125,clay
106.332942,10,8151.551853,clay
101.261405,13,8154.458977,clay
95.0,17,8157.729335,clay
83.961028,19,8161.771141,clay
103.127453,14,8165.512404,log
84.441108,25,8169.743711,log
93.85,16,8173.930813,log
84.801489,22,8177.574731,diamond_ore
74.023758,40,8182.92887,diamond_ore
109.286625,9,8186.777833,diamond_ore
88.686234,22,8190.523229,log
93.011715,22,8194.657896,log
77.632429,26,8198.784919,log
102.869296,13,8202.414042,diamond_ore
81.001287,24,8206.986928,diamond_ore
95.010039,15,8210.526051,diamond_ore
99.516625,12,8213.778052,clay
108.47,8,8216.772144,clay
93.891489,18,8220.653219,clay
76.125141,29,8224.634234,diamond_ore
100.768835,13,8228.193574,diamond_ore
99.668579,13,8231.301345,diamond_ore
71.927655,30,8235.73871,log
90.33,7,8238.947376,log
108.53,7,8241.631646,log
88.755966,8,8244.496933,log
94.6,16,8248.869853,log
90.09,18,8253.186996,log
101.21069,14,8257.793597,clay
102.553913,11,8260.848925,clay
98.6795,16,8264.403525,clay
97.519989,12,8267.616278,clay
92.04,6,8271.049746,clay
87.200492,9,8274.348032,clay
72.243818,50,8281.071408,log
95.649436,19,8285.115483,log
88.305578,18,8289.579032,log
73.746068,37,8294.47319,diamond_ore
87.959336,23,8299.014503,diamond_ore
82.543379,25,8302.955694,diamond_ore
85.016366,24,8306.848376,diamond_ore
104.565966,7,8309.889043,diamond_ore
89.505217,18,8314.074827,diamond_ore
76.302095,27,8318.378683,clay
79.971108,27,8322.917281,clay
93.242893,19,8326.835678,clay
99.53,12,8330.13756,diamond_ore
86.060253,19,8333.979393,diamond_ore
99.521078,14,8337.75414,diamond_ore
91.529633,21,8341.452538,log
71.974233,31,8345.593228,log
46.400486,36,8350.634017,log
100.93,12,8354.698007,clay
94.647655,18,8358.363111,clay
73.36231,30,8362.945118,clay
55.036757,26,8367.470093,clay
109.965966,7,8370.135833,clay
109.975966,7,8373.042842,clay
84.535132,24,8376.966002,log
111.49,6,8380.331056,log
110.25,6,8384.199228,log
102.242944,13,8387.28397,clay
102.583442,11,8391.922545,clay
103.582,13,8395.208442,clay
96.02,13,8398.725561,log
71.984525,34,8402.850246,log
96.092331,16,8406.173584,log
89.99,6,8409.484437,diamond_ore
89.032445,23,8413.536862,diamond_ore
75.014008,27,8417.832839,diamond_ore
76.949017,39,8422.178562,diamond_ore
97.42,13,8425.39682,diamond_ore
99.94,11,8428.616297,diamond_ore
106.503442,10,8431.582238,log
97.169365,16,8434.898211,log
92.04,6,8439.032839,log
84.131364,12,8442.416516,clay
80.909383,26,8446.312616,clay
92.191174,21,8451.503486,clay
79.467165,26,8455.665631,clay
107.89,7,8458.599696,clay
108.22,8,8461.686972,clay
98.57,13,8464.700925,diamond_ore
99.326206,16,8467.760168,diamond_ore
83.000361,26,8471.441031,diamond_ore
70.122377,58,8478.35496,log
95.42,13,8481.350688,log
88.28,17,8484.71209,log
86.238559,23,8489.130418,log
80.323935,24,8493.015968,log
80.518956,25,8497.000365,log
88.353442,9,8500.546746,diamond_ore
108.73,7,8504.565711,diamond_ore
109.960492,7,8508.819838,diamond_ore
106.362994,9,8512.363942,diamond_ore
91.538103,21,8516.21701,diamond_ore
84.284991,25,8520.101311,diamond_ore
88.411069,9,8523.141489,clay
70.952758,46,8528.389831,clay
99.183913,13,8531.786844,clay
88.525911,20,8535.295247,clay
86.519613,23,8539.632498,clay
103.072006,13,8542.769739,clay
109.93,7,8546.323007,diamond_ore
75.036779,38,8551.906393,diamond_ore
80.365587,28,8555.835545,diamond_ore
81.536433,25,8560.690856,diamond_ore
85.478145,11,8563.841206,diamond_ore
67.76663,29,8568.09807,diamond_ore
107.93,7,8572.050223,clay
97.057187,16,8575.833858,clay
101.916625,11,8578.960971,clay
78.482961,34,8583.687181,clay
90.39,6,8586.264987,clay
86.875966,6,8590.173278,clay
95.71484,16,8593.569994,log
74.693648,31,8598.978567,log
74.020458,39,8604.069437,log
89.454757,22,8608.018085,log
72.881967,30,8613.034047,log
92.681489,19,8616.795662,log
98.691097,13,8620.233563,diamond_ore
107.63,7,8623.754645,diamond_ore
99.1,11,8626.888519,diamond_ore
76.634671,35,8632.416423,log
105.51,9,8635.81641,log
85.791405,19,8639.600876,log
72.940997,41,8644.735929,diamond_ore
105.429973,10,8648.23656,diamond_ore
102.059733,11,8651.248962,diamond_ore
77.704192,28,8655.692629,log
98.57,14,8659.107609,log
75.512035,30,8663.802599,log
97.300492,13,8667.084557,diamond_ore
71.251313,29,8671.486802,diamond_ore
79.780458,27,8675.456634,diamond_ore
95.274648,18,8679.149546,diamond_ore
86.29,6,8681.905246,diamond_ore
93.51,5,8685.475424,diamond_ore
100.554655,14,8688.821799,log
72.372473,44,8694.334584,log
78.809054,27,8699.63159,log
73.812351,32,8703.882623,log
104.21,9,8706.867065,log
77.882331,26,8711.320845,log
108.81,9,8714.351363,clay
90.39,6,8717.118393,clay
92.0,6,8720.022296,clay
90.28,7,8722.870817,clay
87.230239,23,8726.831258,clay
88.483376,22,8732.011252,clay
86.680507,21,8735.82104,clay
71.812974,34,8740.047187,clay
105.018127,11,8743.550155,clay
99.479922,16,8747.067086,clay
93.169633,19,8750.614936,clay
80.032782,26,8754.975132,clay
71.244298,32,8759.91735,clay
69.768198,55,8765.401165,clay
84.287983,23,8769.980638,clay
72.324348,37,8774.381078,diamond_ore
71.263316,35,8779.657143,diamond_ore
99.57,13,8783.615794,diamond_ore
91.25,6,8786.434086,diamond_ore
93.54,17,8790.773861,diamond_ore
84.468579,11,8794.249323,diamond_ore
72.381647,70,8801.219432,diamond_ore
99.839467,16,8804.882879,diamond_ore
84.230278,25,8808.512027,diamond_ore
106.52,8,8813.10995,log
74.508986,47,8818.382179,log
72.824765,29,8824.167173,log
90.310492,7,8827.087836,clay
90.53,7,8830.132772,clay
93.62,4,8832.775405,clay
71.341496,39,8838.289454,log
82.840492,20,8842.825278,log
109.765966,7,8846.631932,log
92.27,5,8849.390525,log
92.07,18,8852.818162,log
90.040562,21,8856.230319,log
86.000562,15,8859.390005,clay
76.126523,35,8863.78306,clay
73.866338,37,8868.308561,clay
91.922159,19,8872.631908,log
109.33,7,8875.453124,log
95.040492,4,8878.667862,log
107.67,8,8881.766393,log
74.694021,30,8886.383826,log
76.550068,33,8892.001463,log
84.720111,24,8896.23688,log
85.544113,22,8900.267151,log
77.438405,38,8905.522855,log
101.818127,14,8909.441045,diamond_ore
104.781097,10,8913.331829,diamond_ore
109.53,7,8916.382767,diamond_ore
78.700295,26,8920.203132,clay
99.52,15,8923.549289,clay
102.92,13,8926.851291,clay
92.853273,20,8930.431852,diamond_ore
90.612721,18,8933.867767,diamond_ore
73.431988,30,8938.169389,diamond_ore
89.480196,21,8942.133195,diamond_ore
100.840267,15,8945.367154,diamond_ore
100.851078,11,8948.702063,diamond_ore
88.43,7,8953.307277,clay
90.965966,7,8957.218146,clay
87.47,8,8960.107174,clay
98.624723,15,8963.566128,diamond_ore
95.442708,17,8967.365004,diamond_ore
106.71,9,8970.507442,diamond_ore
106.52,8,8973.568946,diamond_ore
79.567877,14,8977.15519,diamond_ore
88.949733,17,8982.189987,diamond_ore
68.15,60,8988.104963,clay
106.22,8,8992.621878,clay
90.181097,19,8996.768531,clay
108.260492,8,8999.973212,clay
75.148772,38,9006.019514,clay
74.501391,37,9010.604105,clay
92.04,6,9014.46518,log
104.365966,7,9017.169718,log
93.82,9,9020.321323,log
102.331069,13,9023.529838,clay
85.500472,23,9028.654391,clay
76.471155,30,9032.902298,clay
96.867655,11,9036.081489,log
85.734813,11,9040.231203,log
86.827595,18,9043.770092,log
89.65437,18,9047.15941,log
80.709071,25,9051.650059,log
74.600861,44,9056.682954,log
72.260738,47,9061.767143,diamond_ore
93.042907,19,9065.199619,diamond_ore
92.279044,20,9069.201509,diamond_ore
94.990935,20,9073.213518,diamond_ore
83.598581,24,9078.229291,diamond_ore
84.338127,12,9081.839087,diamond_ore
87.15,5,9084.473443,clay
94.321405,17,9087.755302,clay
47.820018,40,9092.770166,clay
72.78,27,9097.015317,log
92.3,5,9100.220121,log
109.965966,7,9103.105472,log
111.420492,6,9108.709777,log
90.636625,19,9112.743331,log
70.873282,62,9118.52734,log
106.62,8,9123.026462,diamond_ore
71.970316,36,9128.037484,diamond_ore
97.38,12,9131.501832,diamond_ore
89.615867,18,9136.205116,clay
95.07,4,9139.694236,clay
88.775966,8,9143.25019,clay
77.240039,12,9146.454398,diamond_ore
70.393066,67,9153.654403,diamond_ore
86.122995,24,9157.708249,diamond_ore
105.465966,7,9161.431377,log
82.992838,25,9165.624916,log
82.283762,27,9169.654625,log
85.31,9,9172.900628,clay
84.897932,25,9177.095047,clay
93.431528,18,9181.985635,clay
96.61,14,9186.486333,log
108.68,7,9189.833643,log
90.965966,7,9192.764008,log
95.102017,19,9196.488353,diamond_ore
79.269818,28,9201.089881,diamond_ore
92.579494,20,9204.510757,diamond_ore
83.001405,23,9208.603821,clay
102.596436,12,9212.121814,clay
91.0995,19,9216.047828,clay
111.290492,6,9218.885659,log
94.181528,18,9222.680483,log
90.200562,19,9226.349766,log
90.31,19,9229.898163,clay
64.105363,53,9235.286735,clay
98.998807,15,9238.962509,clay
108.882994,8,9242.031531,diamond_ore
98.650492,13,9245.253741,diamond_ore
104.21,9,9248.365735,diamond_ore
94.93,17,9251.56666,clay
92.27,5,9254.334653,clay
108.22,8,9257.297121,clay
75.118528,30,9262.600585,log
89.41243,24,9266.803555,log
68.588243,53,9272.518548,log
97.88069,16,9277.443079,diamond_ore
105.05,10,9280.503088,diamond_ore
74.93951,35,9284.961001,diamond_ore
91.88947,20,9289.063552,log
97.980927,13,9293.570981,log
73.991405,31,9297.473803,log
97.120927,16,9300.98972,clay
86.618053,23,9304.898745,clay
69.389,42,9311.093968,clay
110.21,6,9314.010955,diamond_ore
104.77,9,9318.194391,diamond_ore
108.08,7,9321.312913,diamond_ore
74.33328,42,9326.140185,log
104.21,9,9329.085635,log
104.165966,7,9333.563747,log
98.071781,13,9336.954354,clay
92.3,5,9340.442974,clay
102.58,7,9343.60249,clay
105.03,8,9346.757651,clay
108.249676,10,9351.342157,clay
93.779346,19,9355.270698,clay
88.58,8,9359.556603,log
84.277944,24,9365.049869,log
91.78,18,9368.419073,log
104.641569,12,9371.715585,diamond_ore
73.251174,30,9375.805234,diamond_ore
95.578509,19,9380.837014,diamond_ore
81.084214,26,9384.990398,diamond_ore
95.813139,13,9388.391271,diamond_ore
97.523913,14,9391.870178,diamond_ore
88.23,7,9394.7509,clay
99.624922,15,9398.416937,clay
90.765244,19,9403.703442,clay
92.11,5,9406.520294,log
84.714185,25,9410.201057,log
68.195432,49,9417.986995,log
103.833913,13,9421.264325,diamond_ore
106.601781,12,9424.522329,diamond_ore
82.282893,25,9428.693271,diamond_ore
97.594149,17,9432.614723,log
102.25,10,9436.082119,log
109.960492,7,9439.234045,log
87.634198,22,9443.458841,diamond_ore
73.47382,33,9447.482967,diamond_ore
84.84,6,9450.265639,diamond_ore
96.176915,15,9453.735561,log
103.319705,12,9456.865287,log
90.001097,13,9460.920236,log
92.402051,19,9464.660995,clay
89.042331,21,9468.695936,clay
95.361399,13,9472.553982,clay
103.13,7,9475.234897,diamond_ore
74.214134,36,9479.689092,diamond_ore
90.121521,18,9483.924318,diamond_ore
87.993361,10,9487.09923,clay
93.74,16,9490.520975,clay
90.79,6,9493.899808,clay
106.53,8,9498.484725,clay
82.090234,25,9502.589024,clay
72.271405,32,9508.074454,clay
99.63,13,9510.882236,clay
80.450712,25,9514.985965,clay
84.679984,23,9518.716925,clay
71.74231,41,9523.509454,log
93.322331,18,9528.521971,log
92.453913,17,9531.800264,log
105.39,6,9534.854017,diamond_ore
70.429617,43,9539.549217,diamond_ore
74.427125,34,9545.407103,diamond_ore
79.001004,30,9550.107255,clay
89.515966,7,9552.933164,clay
111.56,5,9555.556976,clay
85.397453,24,9561.006896,log
80.534113,26,9565.174893,log
96.242893,16,9568.798984,log
101.850839,12,9572.052444,diamond_ore
43.353403,62,9578.321049,diamond_ore
106.52,8,9581.28502,diamond_ore
93.345966,5,9585.166884,diamond_ore
99.34,11,9588.258923,diamond_ore
103.69,11,9591.573182,diamond_ore
85.865054,23,9595.475292,log
106.63,8,9598.674747,log
103.290492,10,9602.028894,log
87.32,8,9605.287083,log
82.840251,26,9609.214354,log
84.392918,23,9612.981913,log
107.27,8,9615.883711,clay
111.75,5,9618.888382,clay
86.95,5,9622.000812,clay
83.959539,24,9625.740308,diamond_ore
85.390472,9,9629.042481,diamond_ore
97.7595,13,9632.119769,diamond_ore
84.666586,26,9637.1361,diamond_ore
106.37,8,9640.10139,diamond_ore
97.93,12,9643.459409,diamond_ore
91.775013,20,9647.409377,log
106.14,6,9650.170699,log
90.4,6,9653.090627,log
86.013054,22,9656.946676,clay
90.688346,22,9661.632514,clay
88.07409,10,9665.355048,clay
81.718379,27,9669.574753,clay
96.061388,17,9673.941205,clay
88.540927,22,9677.635576,clay
80.948145,9,9680.572283,log
70.781228,37,9685.291245,log
83.152331,25,9689.190931,log
103.35,10,9692.393738,diamond_ore
70.956571,45,9699.373914,diamond_ore
77.292433,29,9703.90338,diamond_ore
93.290927,18,9707.768767,clay
100.672944,14,9711.108751,clay
72.257339,45,9716.397969,clay
73.260612,35,9722.251428,clay
104.540492,10,9725.527335,clay
93.81,4,9728.318341,clay
84.909436,13,9731.950264,log
94.708411,20,9736.015696,log
81.045124,28,9740.165385,log
97.572696,15,9743.484778,diamond_ore
104.545966,10,9747.049802,diamond_ore
109.18,7,9749.951124,diamond_ore
68.473186,26,9754.167249,diamond_ore
93.896693,20,9757.850224,diamond_ore
78.069984,24,9761.391944,diamond_ore
94.521452,14,9764.577151,log
100.83,12,9767.687129,log
96.271405,16,9771.286801,log
98.745141,16,9774.991201,clay
86.352809,21,9778.397047,clay
72.3198,39,9783.331951,clay
89.479392,23,9787.423733,log
98.368145,12,9790.791352,log
74.622809,29,9794.993625,log
105.09,6,9797.706097,diamond_ore
74.027564,75,9807.052709,diamond_ore
95.205446,18,9810.190291,diamond_ore
87.63,8,9813.237633,clay
100.538145,10,9816.389489,clay
74.633169,32,9822.075308,clay
96.810612,15,9825.4528,clay
103.25,10,9829.0233,clay
92.76,5,9831.617414,clay
73.020716,30,9836.546352,log
106.17,8,9839.671568,log
108.53,7,9842.661486,log
90.884171,21,9846.291486,clay
88.389141,18,9849.621735,clay
96.940729,16,9852.851934,clay
96.817226,16,9856.069541,log
96.620601,13,9859.882623,log
99.698835,13,9863.051727,log
90.75,6,9865.667597,diamond_ore
86.701569,10,9869.069079,diamond_ore
77.170407,50,9876.014505,diamond_ore
92.088425,20,9880.925537,log
89.847309,21,9884.63368,log
83.890835,25,9888.485799,log
97.909703,17,9891.799471,diamond_ore
110.26,6,9894.724678,diamond_ore
105.97,8,9898.552959,diamond_ore
97.18,14,9901.616395,diamond_ore
85.754989,25,9906.223001,diamond_ore
81.599071,25,9910.287794,diamond_ore
92.45,15,9913.754386,log
104.26,9,9916.923126,log
91.820492,6,9921.469881,log
69.919617,49,9926.882534,diamond_ore
97.87,13,9930.169448,diamond_ore
102.1,10,9934.583541,diamond_ore
86.431291,21,9938.034656,clay
106.689676,11,9941.719666,clay
104.290039,12,9944.835701,clay
78.711405,27,9949.039679,diamond_ore
75.081677,29,9953.325855,diamond_ore
103.851097,12,9956.573806,diamond_ore
100.583597,15,9960.301549,diamond_ore
73.944238,41,9966.182491,diamond_ore
81.901155,26,9969.976057,diamond_ore
110.04,6,9972.64287,log
71.781034,30,9976.608351,log
86.910562,18,9980.274973,log
89.54,7,9983.276258,clay
82.681878,26,9987.590216,clay
71.641832,34,9992.474728,clay
73.982035,37,9998.070914,clay
108.69,7,10001.028926,clay
93.81,4,10003.950324,clay
94.714176,19,10008.188347,log
103.650927,11,10012.808012,log
100.58,12,10015.768539,log
108.33,7,10018.699416,diamond_ore
78.677922,28,10022.869501,diamond_ore
74.470927,29,10028.311238,diamond_ore
96.42,13,10031.686846,log
91.351291,19,10036.922079,log
95.398849,17,10040.558958,log
101.870492,11,10043.6072,diamond_ore
104.22,9,10046.611829,diamond_ore
95.06,14,10049.949978,diamond_ore
100.12,13,10053.569273,log
72.120278,41,10058.765057,log
74.013859,29,10063.207591,log
82.245619,23,10066.953364,diamond_ore
103.18,12,10071.223693,diamond_ore
104.056559,11,10074.491084,diamond_ore
72.03007,32,10078.800171,log
107.93,7,10082.543174,log
104.29,6,10085.616226,log
88.24484,18,10090.388964,clay
108.255966,8,10093.16977,clay
92.3,5,10096.11861,clay
91.825966,6,10099.052433,clay
70.101853,37,10103.889203,clay
81.149143,23,10107.693161,clay
104.29,11,10110.847336,clay
76.101832,28,10114.943131,clay
99.465524,16,10118.303958,clay
71.135383,36,10122.893308,clay
86.645995,22,10126.786969,clay
86.32091,22,10130.28476,clay
70.612782,39,10135.092195,clay
89.53,7,10137.952531,clay
104.81,9,10141.021706,clay
77.76332,28,10145.485938,diamond_ore
96.140427,17,10148.921265,diamond_ore
97.992721,16,10152.330022,diamond_ore
109.78,7,10155.498315,log
78.6298,27,10159.352336,log
67.910955,32,10163.326825,log
94.205601,20,10166.954983,diamond_ore
99.981452,13,10170.579385,diamond_ore
92.11,5,10173.076208,diamond_ore
82.614384,18,10177.179428,clay
94.39,16,10180.470912,clay
103.65,10,10183.722135,clay
108.53,7,10187.952964,log
95.571069,17,10192.009911,log
97.132536,16,10195.548927,log
110.861097,6,10198.455024,diamond_ore
